2622,train,-1,"Corporate customers beware!  Catering manager was extremely rude and did not live up to what was promised for the event.  Convention room was dirty and once we got on the bad side of the catering manager, all staff was very rude and unhelpful.    With so many hotels in Vegas, take your business elsewhere!"
7492,train,1,Best view. Best food. I love the restaurants and on occasion stay if I'm looking for a fun break. The best time to pick up the Bellagio view is around 3pm when the fountains go off. It's right by the Crystals which is the best shopping extravaganza in Las Vegas.
798,train,1,"My daughter stayed the night with her new husband April 9th, and they had nothing but great things to say about the resort, the resort staff, and the amenities.  I've also had MANY opportunities to talk to guests through my work, and I've never heard a single complaint (one of the reasons I suggested this resort to my daughter).  An AMAZING resort, period."
1476,train,0,"Ok....I believe in giving a balanced assessment of a property when I yelp because I'd want nothing less when I read a review of a potential place to stay .   That said, my stay at country Inn was a mixed bag ...not a nightmare but there's definately room for improvement here   *management take note*  THE GOOD: *It's convenient to the airport * free  24 hr shuttle service to and from airport * friendly staff * suites are moderately priced , nicely appointed and spacious * free internet!! * free freshly baked cookies and coffee at reception area  * complimentary breakfast   THE BAD *water in the shower NEVER got hot (grrrrrrr) * unsupervised kids made noise at the pool well past 1030  with a hotel attendant right there!  I even observed the shuttle driver walk over to the attendant and asked him to quiet them down as it was late and some guests may be trying to sleep ...the hotel employee walked over to the pool on his phone and just continued his chat .....never admonishing the kids and simply walked back to where he was chatting  .....reallllly???)  Consequently, these are all fixable things and the good outweighed the bad for me so I'm giving country Inn  suites 3 stars"
5234,test,-1,Avoid at all costs. This place is a dump.   my company was late making reservations for CES and the only thing left was Hooters. How bad could it be?  The first room they gave me was filthy. While standing between the beds talking on the phone to the front desk to say the room wasn't acceptable my shoe stuck to the rug. The 2nd room was just as bad. The 3rd room had a new carpet. However there were bugs in the room so I wasn't staying in there.   Finally they upgraded me to a suite. Their idea of a suite is two filthy rooms. This one was the best so far so I stayed. The shower in the bedroom looked sketchy so I used the one in the living room. The drain was slow. Not a big deal until I flushed the toilet and it backed up into the tub.   The rooms all had old TVs with tubes. The one in the suite bedroom worked for about 5 min then turned RED.
425,train,1,"Had a wonderful girls weekend getaway with very special friends. The service was wonderful, martinis yummy, grounds just beautiful! Incredible view of Camelback Mountain.  The guitar music at the lounge was unbelievable. I'd go there just for the music!  Saw Iced Tea and Coco filming their reality TV show ""Ice loves Coco"" at dinner. It was like a normal occurrence to have lights, those reflectors, and 3 camera operators hanging out at dinner. No one blinked an eye... well except for us. I tried to get ice to hold a sign up for our missing friend Cindy that said ""Where's Cindy?"" so we could take a photo... no go (giggle.)"
1394,train,-1,Typical 24 hour diner-style restaurant. And this place is in connection to Pho at The Coffee Shop next door...Oh gosh I can't imagine how awful that would be!   Anyway it is good The Coffee Shop is at the TI. My girls and I stayed here and whenever us and our new found friends wanted to eat we just came here because it was open after the club !   The food options late at night are limited...I guess breakfast is what everyone goes for! Got the Ham & Cheese Omelette and was sort of disappointed how the cheese was literally a slice of Kraft's Cheddar Cheese just placed onto the omelette...It didn't even melt all the way....  The taste of the food is so bland. Lacks tons of flavor and I didn't feel like anything was wow about this place.   Mehh.... Go to the Grand Luxe Cafe across the street! Much better.
3493,train,1,"This is an amazing resort! I came here for a wedding, and they did an amazing job. The food was outstanding, the service was excellent, and they set up everything for a fun party.  The really outstanding part are the views, which are insane.  It is pretty expensive to get a room here, but I would come again for the restaurant and bar, as that is where you get the views."
6815,train,-1,This place smells like a girl who thinks she smells good actually smells.   I can't stay here until I am the type of person who is impressed by black satin sheets and black leather couches.
2434,train,-1,"I wish that I had read the reviews before staying here but I concur with all of the other ratings in that this place is dirty, dated and has a less than hospitable, even rude front desk. I'm not sure how this came up as a 4 star hotel in my business travel service, but this is more akin to a motel."
8677,train,-1,Beware!!!! The Rita suite isn't a place you want stay. They have bugs and the furniture is very old dirty and saggy. They do have a kitchen kit that you can use but definitely had to wash again. The day staff wasn't very friendly. Check inn was at 4p. We had to sit there until 4:30p because our room wasn't ready. We couldn't sleep comfortable. We ended up checking out at 4am. But our stay was supposed to be 2days. I cannot remember the night guys name but he was really nice. But this is an overall nasty place. I'm so glad my kids wasn't with me. I really don't normally give reviews. But I had to. This is the worsest place we ever stayed.
2972,train,-1,Stayed here for a weekend.  Building is so run down.  Building has to be 50 years old.  Looks like they bought the building with old tvs and old furniture in it and slapped the Hooter logo on it. Was expecting the same experience I get when I have gone to their restaurants.  The AC in the room was so loud from the rattling all night.  We called rooms service for some late night food but after waiting 45 min I called and they told me they lost my order.  Staying at a motel 6 would have been better.
5725,train,1,"A stunning, fancy, and beautifully put together hotel!! Absolutely pricey so definitely up to you if you want to pay that much for a room you will hardly stay at since your in Vegas. However I do think its a beautiful place to stay if your having say a bachelorette party or something more private where you will mainly remain indoor that way you get your moneys worth!!"
9965,train,1,"HotelRED is in a really nice location - close to coffee shops, shopping, and some eats.   And the rooms are quite lovely. They are spacious enough to include a kitchenette and the minibar is one of the most impressive I've seen in a hotel. It's definitely a modern design with almost everything feeling new, from the giant king-sized bed to the showerhead and sprayers in the bathroom. I was worried upon entering when I saw that the floor was basically concrete, without carpet, about how cold it might be, but my fears were for nothing because even in the dead of Madison winter the room was toasty warm.  Due to a flight cancellation I was only able to stay one night in the hotel, but the staff were so kind and accommodating that they accepted my late cancellation without a charge due to the inclement weather.  Free coffee in the lobby in the a.m. until 9 ish and a restaurant onsite all add up to a pretty nice hotel package. If you are looking for a hotel in this part of Madison you can't go wrong with HotelRED."
1967,train,1,"This is one of this pleasurable places you can only hope to stay at.  I was able to bring my kids here and have an enjoyable stay.  We arrived late in the afternoon, which was fine, but knowing the area I was expecting to have long lines to check in, of course this was not the case.  The front desk personal were very friendly and helpful to everybody in my group, this would including giving us water after our long trip and some needed restrooms too, that was pointed out for them to use.  After doing all the paperwork, we were directed to the location of our room, which was a very nice two bedroom condo.  The places was clean, and well maintained.  This place looked like it could have used a small update, but in general I have been to other places that still looked like the d̩cor was still in the 70's.  This was not the case here, the washer/dryers were a big plus, this is why we did not pack to heavy as I could do laundry here.  The kitchen was clean, the restroom were very clean, the bedroom were very nice and clean.  The pool area and all other common areas were very well maintained and should invite you to come back for another stay.  The strip is 3/4 of a mile away which is not too bad, but when you main focus is not the casinos, then this place is great.  We were able to do so many attraction both away from the strip and on the strip.    You have plenty of places to eat close by, not within walking distance but close enough to jump in the car and get what you need, including a 4 for less store."
7104,train,1,"After some consideration, the property seems in line with it's neighbors at City Center, namely Vdara, Aria (have yet to stay at the Mandarin, however I still prefer the Bellagio in this little quadrant of Lost Wages because of the overall effect it has on me.   Don't get me wrong, the Cosmo is more hip and fun and I can walk quickly over to PH for a great sammich at Earl's, however, after catching the fountain show over three straight hours from every possible location around Bellagio, including during dinner on the balcony, Bellagio is still the total package and quintessential Vegas weekend destination... Cosmo is a great interlude though... more of a what happens in Vegas stays in Vegas place.  Don't forget to ask for a terrace suite with a clear view of the fountains. It's worth it. :o)  Cheers!"
754,train,1,Recently stayed at this resort and had a great time!   Pros: - It's absolutely beautiful - and feels like an oasis.  - The staff were extremely attentive and on top of their game. - Walk in showers are awesome! - Beds are some of the best I've ever slept in.  Cons: - Was annoyed that one of the pools was closed for a private event. Seems like paying guests should have access to all areas or be told up front.
1110,train,1,"I had my wedding at this hotel, and it was awesome! First of all, about half of our guests came from NY, so you know they're picky. They were still talking about how great the food was months after our wedding. The hotel grounds are very well kept, and the place always looks immaculate. Best of all, the staff catered to our every need. They were actually anticipating what we might need and getting it to us before we had to ask. They sent my husband beer and snacks and a personal note the morning of the wedding while he was getting ready with his groomsmen, and they brought what was left of our cake out to us in the lobby the day after the wedding so we could sit there with our family and eat it right there in the lobby. I've never had such amazing service anywhere. (Oh, and during the wedding, they took my bouquet and all my bridesmaids bouquets and laid them all around our room, like around the tub, and they had strawberries and champagne waiting for us -- such a nice touch.) I HIGHLY recommend this place for hosting any occasion."
4086,train,-1,"Not the best but not the worst hotel I've been to. Like any typical hotels in Vegas, it's filled with games & slot machines everywhere & even the cashiers were trying to hustle us for room money saying we reserved 5 rooms instead of 3 & tried to make us pay more so they can fill up their rooms. Big no no so I'm subtracting a star from their original 3 stars. The bell boy was helpful during our initial arrival there...the hotel wasn't too close or too far from the strip bit it did take a bit of a walk to get there.  The hotel room itself was neat and didn't give me rashes like the low end motels I've been to so that's a good sign. Toilet flushed slow because we were on the 18th floor but it's whatever...the view was mediocre & it's ironic how they named it ""Ocean View"" when all we see are the pools below & ""Bay View"" when it's the view of the strip itself...not much of a ""view"" if you ask me.  The bed was comfy to sleep in and I did get good night sleep there. A/C runs smoothly and saved our asses from the Nevada heat. Other than it being the Hooters Hotel it was just pretty much resembling your typical Hooters restaurant because the waitresses there wear their Hooters uniform and services you as they would at their own restaurant. Nothing too out of the extraordinary & it's definitely a good alternative if you want a cheaper hotel to stay at in Vegas."
9986,train,-1,"Review for the BAR only:  Oh gosh. For a moderately upscale place that does so well with its rooms and overall service, the bar service and the bartenders couldn't be more clueless. They're nice people, but desperately need training in very basic skills. A few immediate things to fix:  1. ALWAYS USE A STRAINER. Ice chunks (resulting from piss-poor bartending form) in any martini-style drink is unacceptable. This isn't even a ""craft cocktail"" thing. It's a basic thing. If you use a shaker and a glass to strain a $10 drink, you don't know what you're doing.  2. STOP SAMPLING DRINKS WITH STRAWS IN FRONT OF PATRONS. So you mix a drink (presumably from a recipe) and dip a (presumably clean) cocktail straw into it to pull a sample? Really? Wow.  3. UNDERSTAND AND MEMORIZE YOUR OWN RECIPES. An order from YOUR OWN DRINK MENU shouldn't be baffling.  4. VIRTUALLY EVERY DRINK SHOULD BE GARNISHED. When was the last time you saw an Old Fashioned properly served without any type of garnish whatsoever? Yep...NEVER.  5. LEARN HOW TO MEASURE. We watched as our two drinks poured out to about one and a half, at which point a few splishes of additional ingredients went into the shaker to top them off. OK, you can be off by a little, but not by half a drink. Again, probably just bad training and inexperience.  I'm sure this group is fine with more student-oriented drinks like beer. But if you're going to offer a higher end experience, specialty drinks and higher prices (which are all perfectly fine and appreciated in the heart of UW Student Central), you need more skills than just dumping vodka in some type of mixer.  We'll wait a while and try again."
6680,train,1,"I heard the Cosmopolitan was great, but I was still surprised and impressed.  Simply a fantastic hotel with a great location and even better service.  I had a 55th floor room overlooking the Bellagio fountain.  Great view overall!  There are also rooms with a balcony (single king) and suites.  The bathrooms are chic, the decor is modern, the amenities are upscale, and every bit of service I received was simply top notch.  The casino here may not be as big as some of the other Vegas big names, but you can find everything from slots to blackjack to war, so there is plenty of diversity.  The restaurant selection is great, and both pools are wonderful.  I didn't get a chance to check out Marquee, but it seems like everyone has a great time there.  If you want to be/feel hip and stay in a really nice hotel (but aren't throwing gold bars around just yet) then the Cosmopolitan is definitely the place to be!"
143,test,-1,"Unfortunately, our last one-day visit on September 17th to this property was marred because (1) our ""Guaranteed"" roll-in shower room was provided to another guest, (2) we were not notified in advance regarding this room issue, and (3) David (Assistant GM) refused to honor Fairfield Inn's ""100 percent Satisfaction Guaranteed Policy.""  As a result, my wife was unable to shower during our stay.  David's lack of compliance is particularly disturbing due to Marriott's ""best in industry"" long-standing policy to make special efforts regarding the accommodation of disabled guests.   Otherwise, our stay was fine - comfortable bedding, immaculate facility/breakfast area and a great pool/spa area.  A special acknowledgement is also extended to Jane (Front Desk) due to her stellar customer-centric skills and experience - she is an asset to the Marriott and H&A Group brands."
327,train,0,"Having stayed at a lot of upscale hotels, I think Montelucia is a great property although it needs some tune-ups.  It's very spacious and in a very nice location close by Camelback Mountain. I believe it was owned by another hotel and has had an extensive makeover, according to friends who live nearby. Our room in building 12 was very comfortable and very quiet. The bed was really soft, and we had a nice flat screen TV. Wi-Fi worked well.  The carpet was in desperate need of cleaning and made you feel like walking barefoot could be unsanitary. And unlike most hotels where the shampoo and soaps are replenished daily, this hotel did not. For an upscale property, this seemed kind of penurious.  You do have to be careful with charges. The basic brunch was very nice (including bagels, smoked salmon and other fare, but if you added warm food like eggs or bacon, you'll get charged twice as much.I had a very nice massage but was surprised a 20% gratuity was automatically added. That was exorbitant and unnecessary.  All that being said, all staff was incredibly friendly, competent and helpful. In fact I can't recall any hotel where every employee worked so hard for their guests.   Excellent staff, and nice accommodations that could be easily improved with some effort."
7222,train,1,"I've never stayed here but I have gone in to have dinner. The decor is so beautiful. It's very hip, straight line designs, color themes, just amazing. It's nice and spacious and people are smiling left and right.   I've only walked around the first floor but I'm already craving to stay here the next time I come to Vegas."
7678,train,-1,"I would have to say that our experience at the Cosmopolitan in Las Vegas was the worst hotel experience I have ever had and I have a vague memory of staying at a dumpy hotel with a spring popping out of the mattress when I was an infant. And, for some reason my memory has no sheets on the mattress, Yes, Cosmopolitan was worse than that. Less than 24 hours there and a disaster of a stay.  After some time at the Trump International we decided to check out Cosmopolitan. Trump was becoming too relaxing and we were feeling like we needed more of a night life and a few more restaurant choices. Judging by the commercials it was beautiful and everyone was glamorous and happy.  We pulled into the valet and dropped off our bags with the attendant since there wasn't a bellman available - hmmmmm. Lately, check in times have been at 3pm - 1. This is because they have no house keeping, 2. because they want you to roam the casino and spend money gambling, eating, and drinking, extremely irritating! We got there at 1pm, knowing that they could add us to the queue for a room and we would just grab a drink and something to eat while waiting.  The front desk took down our cell number, verified the number and promised to call us back at 3pm. Well; it was 315 and no phone call. Annoyed, we walked back across the casino and waited in line for someone at front desk. By the way, as we were walking still no phone call.  The guy at front desk was very friendly, but it took more time to put us in a room. After he typed away for some time he issued us $150 room and beverage credit. That was nice of them.  Prior to departing the front desk we asked for them to send up our bags. We got to our room about 4:00, waited 15 min for our bags, called and complained. We finally got them 45 minutes later. Ahhh, glad that's over. Now time to start our vacation!  What's a little speed bump, just about to relax at 5pm and embark on our obsession with in-room movies when disaster strikes! You guessed it, unable to order in-room movies! Thank God the phone works so that we can call and complain about everything! Turns out they never checked us into the room completely. Since no one could solve the problem the manager got on the phone. With a flip of a switch, problem solved, turns out we have seen all the movies anyway. Ugh! Finally time for a quick nap before dinner.   I was super excited that this beautiful room was not only equipped with a full kitchen, but also a washer and dryer. I desperately needed to get the wrinkles out of my top, so I decided to ghetto iron my shirt by throwing a damp cloth in the dryer with my top. Who needs the steamy, right? Immediately after doing so I realized that I threw them into the washer instead of the dryer, no problem I thought. Wrong! This washer absolutely refused to open. I'm pretty even tempered, but by this time I wanted to find a blunt object and bash in the washer! Frustrated, and having less than an hour to get ready, I got on the phone again. The front desk representative told me that the washer door would not open unless I run a cycle. Ugh, that wasn't gonna happen! So, she told me engineering will be up ASAP to open it. 15 min later and no engineering and let me tell you, I wasn't surprised! I called again, another 15 min passes still no engineering. Again, 15 min later still no engineering! I was going to have to take this into my own hands, meaning we Googled it and found the user manual. I guess this means I am an engineer.   Flustered, I threw on my top and we headed out to meet our friends at Milos, the Greek restaurant located on the property. None of us knew how to get there and the nonexistent hotel staff and security wasn't making it any easier. There is a God, the service and the food was excellent. We will definitely be going back to Milos. After over stuffing ourselves we headed to the closest bar and had a couple drinks. We would have loved to stay a bit longer, but our food coma was slowly killing us. We couldn't wait to crawl into bed and crash. Massively Bloated ;) and sleepy we made it down the 300 degree hallway, only to find that our damn key cards didn't work! SERIOUSLY! By now I have reached my breaking point. Oh, should I say ""boiling point"" since the hallway is easily over 80 degrees. With that said, I stared down the endless hallway, took a deep breath of the humid hallway air, and embarked on the Bataan death march to the front desk. Shockingly one person was working the front desk and there was a line, we are talking DMV dejavu  This may come as a bit of a shock, but the next morning decided to check out, just had enough. I mean, what's next! Is the roof going to cave in on us! Even checking out the next morning was a 30 minute disaster on the phone trying to figure out how to apply the two credits we were given....  continued on my blog...."
75,train,1,"A broke college student's dream.  seriously though $20 can go a long time here.  99 cent hot dogs, $1.25 miller lite, $2 henikens, $8 magaritas (the same yard cups that cost double at other places), $3 blackjack.  Slots A Fun is the exact opposite of its glitzy Strip casinos. its small and grungy, and the crowd isn't exactly glamorous (almost creepy), but if you're looking for some cheap fun. you'll find it here."
8598,test,-1,I'm always focused when I come here. I have a goal hit the movies up for popcorn and head to the poker table. The dealer does not shuffle the card fair enough for me. They do it like a 5 year old just lay the cards on the table and mix em around a bit and then while this takes place they talk to people who come often. Hey Jimmy how ya been? How's the wife and kids? Then the cards are dealt and Jimmy gets a Full House and the dealer gets a tip. (Its easy to see why I am not crazy about this.) It looks at if Jimmy has the dealer in his pocket. So I wont return anytime soon. Now I know that the casinos does a good job of watching people who cheat but I have a uneasy feeling so I wont return. I know that people at times can get to know a dealer we all have poker names just when a dealer is overly friendly to one but does not do any talking to others it makes me wonder.   I sat thru 2 games a day for almost a week. And I have to say I will just go where no one knows anyone's name. I'm a good poker player Id say about 60% to 65% I just think its something wrong when I sit down and I only win one hand the whole game. I can play in a alley and have better odds. They get two stars from me because the popcorn is good. And I often chill at the side stores and that's fun.
2119,test,1,"There's definitely a reason so many girls have their bachelorette parties at The Cosmo.  Rooms here are spacious and classily decorated, the bathroom is huge, and there are a ton of mirrors to accommodate a ton of girls getting ready for a night out in Vegas.  Service was awesome here.  We came back one afternoon and our room REEKED of marijuana.  One call to the front desk and someone was immediately up in our room spraying air freshener.  They later brought in an air purifier once we were out of the room to get rid of the smell.  The one pool I went to was really pretty.  The gym was okay.  It definitely has all the basic cardio and weightlifting equipment you need, but the view out the window was kind of gross (a rooftop/wall of another building, if I remember correctly).  Didn't get to go to their day or night clubs, so super bummed about that.  - 1 star for their ""Wi-fi.""  I could NEVER get it to connect until I called their IT person, which was a pain."
958,train,0,"What is up with all the restaurants closing at 10? I was planning to go have dinner at ISLA in the Treasure Island but we got there at 10pm (closing time) I had a few other places in mind but I called before and they were also closed WTF!!!  This was the only place that was opened late at TI. Didn't feel like getting our car from valet and looking for another place so we settled here. We had to wait in a line outside to get seated for like 20+min. There seemed to be only 3 people waiting on tables so it took a long time to get our drinks, food,etc.  Heeelllooo mgmt, if this is the only place that's opened late and is obviously crowded, why are there only 3 people serving?!?!?!?"
2027,train,1,What's not to like?  Incredible attention to detail and very service oriented.  It's nice and quiet so if you have a family and money isn't an issue then it's amazing.  They have deals on their website too for upgrades or 3rd night free so definitely check that out before you book at the usual travel sites.
5471,train,1,"I'll try to be brief.  Visited Vegas for the first time last weekend and decided to stay at the Cosmopolitan.  Was there with a friend from Friday night to Monday morning.  I loved it!!  We were given a ""City View"" room with 2 Queen beds and the guy at the desk gave us options for which floor.  The room had a great view of part of the Strip to the left and mountains to the right (and the airport too).  It was perfectly large with super comfy beds and lots of pillows.  The bathroom is the nicest hotel bathroom I've ever used.  The stall-type shower is huge with a glass door on one side and a floor-to-ceiling window on the other side.  That window looked into the sleeping area but had blinds so you could decide if you were feeling voyeuristic or not...or if you just wanted to watch tv while you showered I guess.  The vanity section had double sinks and there was a separate toilet area...for those who care about that sort of thing.  I'm normally a frequenter of hotels in the Days Inn price range so this room was a real step up for me...but if you're going to go to Vegas, you might as well splurge a little and do it right!  It will be tough to go back to the economy hotels now.    This place is beautiful and trendy.  It is modern but with a classic, throwback twist.  The decor is sleek but the details are old-school:  40s & 50s influences in some of the decor are in lots of places in the hotel.  From retro phones and sofas in the lobby to framed photos of pin-ups in the hallways, there is definitely a sexy, vintage vibe overlaying the sleek modernity of the place.  The lobby features ever changing video columns that correspond to videos in the elevators.  The Vesper bar in the lobby is glittery and classy.  The Chandelier bar is a 3-story bar inside a crystal chandelier - yes, inside.  Each of the 3 levels has different signature drinks so you can have a different experience at each level if you wish.  My friend & I tried a couple of the drinks on 2 of the levels and all were very tasty and well made.    We knew we wanted to see a couple of shows while we were in Vegas so we opted to have the concierge take care of the tickets for us.  During the weekend, we spoke to 2 different concierges and both were incredibly nice and helpful.  They got us exactly what we wanted and we even got a great discount for one of the shows we saw.  The hotel has so many great restaurants, it would be easy just to do all your dining on site.  We had breakfast twice at The Henry which is by the casino downstairs at the entrance to the Strip.  The food was fantastic and hearty and the staff was attentive (but not too much) and wonderful.  We had dinner at Holstein's on our first night there (exhausted from traveling & very hungry) and weren't disappointed. I'm going to save my detailed comments about those places for my actual reviews of them rather than waste time here.  I'm not going to say much about the casino here because that wasn't my main reason for choosing this hotel.  It seemed to me to be a pretty standard casino.  However, it does have a section in which girls dance on the bars during the course of the evening.  I didn't see that in other casinos so if that's your thing, there ya go.  There are shops in one of the towers (same tower as the restaurants and casino) and the building connects via covered walkway over the street to The Aria next door.  From there you can walk via another over street walkway to The Mandarin or you can take a tram to a couple of the other nearby hotels which is convenient.  Generally speaking, I loved this place.  It is not a family-friendly place, in my opinion (which I'm good with since I don't have kids).  It seems to cater more toward the young professional through to the slightly less young professional (that'd be my age group).  I liked the details and the staff were incredibly friendly, helpful, and genuine.  The only negatives I can really comment on were the less than clean hallway carpet and the apparent length of time it takes to come pick up room service trays/carts.  There were a couple of times I saw trays/carts outside of rooms on my hallway and they would sit there for hours and hours...overnight in one case.  I would say it is pricey, but I knew what I was getting into so that is a non-issue.  Oh, and random fact:  the bedside table didn't contain a Bible, but had a book of erotic Japanese art instead.  And, clearly I didn't succeed in being brief."
